,dw_nominate,govtrack_id,at_large,chamber,congress,date_of_birth,district,first_name,gender,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,office,party,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,votes_with_party_pct,opensecrets,bioguide,ideaology,Finance
470,0.452,412269,,Senate,115,1957-09-28,,Bill,M,False,Cassidy,2019-04-08 09:28:49 -0400,,,6.0,1.0,2020,520 Hart Senate Office Building,R,2,3,Sen.,LA,senior,,"Senator, 2nd Class",0.0,599.0,96.29,N00030245,C001075,"{'AgFood': '-0.04029032258064516', 'DefenseGlobal': '-0.013166666666666691', 'EnergyTransport': '0.06860550458715593', 'Finance': '-0.17888372093023255', 'Health': '0.018905660377358482', 'LaborEmployment': '0.054937500000000014'}","{'Health': 2626516, 'Finance, Insurance & Real Estate': 4276837, 'Defense & Global Relations': 11600, 'Agriculture, Food, & Consumer Goods': 462023, 'Labor/Employment': 12918, 'Energy & Transportation': 2173970}"
471,0.287,300023,,Senate,115,1937-12-07,,Thad,M,False,Cochran,2019-04-08 09:28:49 -0400,,,37.0,9.54,2020,113 Dirksen Senate Office Building,R,2,39,Sen.,MS,senior,,"Senator, 2nd Class",0.0,388.0,99.15,N00003328,C000567,"{'AgFood': '0.28863636363636364', 'DefenseGlobal': '0.010727272727272736', 'EnergyTransport': '0.12986486486486487', 'Finance': '0.01752631578947367', 'Health': '0.0642142857142857', 'LaborEmployment': '0.09650000000000002'}","{'Health': 367868, 'Finance, Insurance & Real Estate': 1661805, 'Defense & Global Relations': 508200, 'Agriculture, Food, & Consumer Goods': 1132066, 'Labor/Employment': 59000, 'Energy & Transportation': 809999}"
472,0.111,300025,,Senate,115,1952-12-07,,Susan,F,False,Collins,2019-04-08 09:28:49 -0400,,,0.0,0.0,2020,413 Dirksen Senate Office Building,R,2,21,Sen.,ME,senior,,"Senator, 2nd Class",0.0,599.0,89.65,N00000491,C001035,"{'AgFood': '0.18164285714285708', 'DefenseGlobal': '-0.11812195121951222', 'EnergyTransport': '0.13746153846153847', 'Finance': '0.011095238095238076', 'Health': '0.03947058823529409', 'LaborEmployment': '0.0960454545454545'}","{'Health': 671800, 'Finance, Insurance & Real Estate': 2286056, 'Defense & Global Relations': 170800, 'Agriculture, Food, & Consumer Goods': 186140, 'Labor/Employment': 113100, 'Energy & Transportation': 544821}"
473,-0.24,412390,,Senate,115,1963-09-09,,Christopher,M,False,Coons,2019-04-08 09:28:49 -0400,,A.,23.0,3.84,2020,127a Russell Senate Office Building,D,2,9,Sen.,DE,junior,,"Senator, 2nd Class",1.0,599.0,90.1,N00031820,C001088,"{'AgFood': '0.2332222222222222', 'DefenseGlobal': '-0.13495', 'EnergyTransport': '0.1719310344827586', 'Finance': '-0.07575', 'Health': '0.0765', 'LaborEmployment': '0.15119999999999997'}","{'Health': 349578, 'Finance, Insurance & Real Estate': 2491949, 'Defense & Global Relations': 57033, 'Agriculture, Food, & Consumer Goods': 73683, 'Labor/Employment': 151538, 'Energy & Transportation': 234510}"
474,0.395,412248,,Senate,115,1952-08-24,,Bob,M,False,Corker,2019-04-08 09:28:49 -0400,,,25.0,4.17,2018,425 Dirksen Senate Office Building,R,1,11,Sen.,TN,junior,,"Senator, 1st Class",0.0,599.0,93.73,N00027441,C001071,"{'AgFood': '0.12286666666666667', 'DefenseGlobal': '-0.056535714285714286', 'EnergyTransport': '0.09341791044776118', 'Finance': '-0.03599999999999999', 'Health': '0.08165384615384616', 'LaborEmployment': '0.13917647058823523'}","{'Health': 167609, 'Finance, Insurance & Real Estate': 709461, 'Defense & Global Relations': 29885, 'Agriculture, Food, & Consumer Goods': 28252, 'Labor/Employment': 6500, 'Energy & Transportation': 128806}"
475,0.495,300027,,Senate,115,1952-02-02,,John,M,False,Cornyn,2019-04-08 09:28:49 -0400,Assistant Leader,,2.0,0.33,2020,517 Hart Senate Office Building,R,2,15,Sen.,TX,senior,,"Senator, 2nd Class",0.0,599.0,98.33,N00024852,C001056,"{'AgFood': '0.03564285714285712', 'DefenseGlobal': '-0.12305263157894737', 'EnergyTransport': '0.09821126760563378', 'Finance': '0.02252380952380951', 'Health': '0.05853125', 'LaborEmployment': '0.13999999999999993'}","{'Health': 1736913, 'Finance, Insurance & Real Estate': 5750192, 'Defense & Global Relations': 183450, 'Agriculture, Food, & Consumer Goods': 616280, 'Labor/Employment': 17000, 'Energy & Transportation': 2349785}"
476,-0.395,412681,,Senate,115,1964-03-29,,Catherine,F,False,Cortez Masto,2019-04-08 09:28:49 -0400,,,10.0,1.67,2022,B40a Dirksen Senate Office Building,D,3,1,Sen.,NV,junior,,"Senator, 3rd Class",1.0,599.0,90.83,N00037161,C001113,"{'AgFood': '-0.06675', 'DefenseGlobal': '-0.25433333333333336', 'EnergyTransport': '-0.4073333333333333', 'Finance': '0.4', 'Health': '0.027909090909090915', 'LaborEmployment': '0.0'}","{'Health': 700207, 'Finance, Insurance & Real Estate': 3586683, 'Defense & Global Relations': 42590, 'Agriculture, Food, & Consumer Goods': 126063, 'Labor/Employment': 348417, 'Energy & Transportation': 256372}"
477,0.613,412508,,Senate,115,1977-05-13,,Tom,M,False,Cotton,2019-04-08 09:28:49 -0400,,,2.0,0.33,2020,124 Russell Senate Office Building,R,2,3,Sen.,AR,junior,,"Senator, 2nd Class",0.0,599.0,96.48,N00033363,C001095,"{'AgFood': '0.09210714285714292', 'DefenseGlobal': '-0.013931034482758642', 'EnergyTransport': '0.048775510204081635', 'Finance': '-0.17982222222222224', 'Health': '-0.005979166666666664', 'LaborEmployment': '0.054937500000000014'}","{'Health': 625698, 'Finance, Insurance & Real Estate': 4998567, 'Defense & Global Relations': 140530, 'Agriculture, Food, & Consumer Goods': 526859, 'Labor/Employment': 5500, 'Energy & Transportation': 1146568}"
478,0.509,300030,,Senate,115,1951-05-20,,Michael,M,False,Crapo,2019-04-08 09:28:49 -0400,,D.,5.0,0.83,2022,239 Dirksen Senate Office Building,R,3,19,Sen.,ID,senior,,"Senator, 3rd Class",0.0,599.0,95.96,N00006267,C000880,"{'AgFood': '0.1323333333333333', 'DefenseGlobal': '-0.13937837837837838', 'EnergyTransport': '0.0838153846153846', 'Finance': '-0.0074000000000000125', 'Health': '0.05303225806451612', 'LaborEmployment': '0.1320555555555555'}","{'Health': 788749, 'Finance, Insurance & Real Estate': 4014130, 'Defense & Global Relations': 62000, 'Agriculture, Food, & Consumer Goods': 265445, 'Labor/Employment': 10000, 'Energy & Transportation': 455010}"
479,0.818,412573,,Senate,115,1970-12-22,,Ted,M,False,Cruz,2019-04-08 09:28:49 -0400,,,32.0,5.34,2018,404 Russell Senate Office Building,R,1,5,Sen.,TX,junior,,"Senator, 1st Class",0.0,599.0,95.24,N00033085,C001098,"{'AgFood': '-0.03824999999999999', 'DefenseGlobal': '-0.16953846153846155', 'EnergyTransport': '0.036047619047619044', 'Finance': '0.0215', 'Health': '0.05969999999999999', 'LaborEmployment': '0.09418750000000001'}","{'Health': 1478538, 'Finance, Insurance & Real Estate': 6885455, 'Defense & Global Relations': 177948, 'Agriculture, Food, & Consumer Goods': 971112, 'Labor/Employment': 7200, 'Energy & Transportation': 2565723}"
480,0.543,412549,,Senate,115,1962-08-20,,Steve,M,False,Daines,2019-04-08 09:28:49 -0400,,,2.0,0.33,2020,320 Hart Senate Office Building,R,2,3,Sen.,MT,junior,,"Senator, 2nd Class",0.0,599.0,94.81,N00033054,D000618,"{'AgFood': '-0.06703030303030304', 'DefenseGlobal': '-0.009451612903225815', 'EnergyTransport': '0.0649090909090909', 'Finance': '-0.16713953488372094', 'Health': '0.02309433962264151', 'LaborEmployment': '0.054937500000000014'}","{'Health': 264116, 'Finance, Insurance & Real Estate': 2248455, 'Defense & Global Relations': 62600, 'Agriculture, Food, & Consumer Goods': 533346, 'Labor/Employment': 38500, 'Energy & Transportation': 1122453}"
481,-0.119,412205,,Senate,115,1955-09-28,,Joe,M,False,Donnelly,2019-04-08 09:28:49 -0400,,,8.0,1.34,2018,720 Hart Senate Office Building,D,1,5,Sen.,IN,senior,,"Senator, 1st Class",0.0,599.0,78.34,N00026586,D000607,"{'AgFood': '0.16375', 'DefenseGlobal': '-0.059500000000000004', 'EnergyTransport': '0.1753174603174603', 'Finance': '0.024692307692307704', 'Health': '0.07275', 'LaborEmployment': '0.14587499999999998'}","{'Health': 1086055, 'Finance, Insurance & Real Estate': 5425402, 'Defense & Global Relations': 165152, 'Agriculture, Food, & Consumer Goods': 441494, 'Labor/Employment': 385821, 'Energy & Transportation': 514921}"
482,-0.32,412533,,Senate,115,1968-03-12,,Tammy,F,False,Duckworth,2019-04-08 09:28:49 -0400,,,77.0,12.85,2022,524 Hart Senate Office Building,D,3,1,Sen.,IL,junior,,"Senator, 3rd Class",1.0,599.0,92.91,N00027860,D000622,"{'AgFood': '-0.05939130434782609', 'DefenseGlobal': '0.03874666666666668', 'EnergyTransport': '0.02403361344537813', 'Finance': '-0.054481481481481485', 'Health': '0.09558', 'LaborEmployment': '-0.011500000000000002'}","{'Health': 544876, 'Finance, Insurance & Real Estate': 2915755, 'Defense & Global Relations': 106843, 'Agriculture, Food, & Consumer Goods': 128129, 'Labor/Employment': 456992, 'Energy & Transportation': 205366}"
483,-0.363,300038,,Senate,115,1944-11-21,,Richard,M,False,Durbin,2019-04-08 09:28:49 -0400,Minority Whip,J.,15.0,2.5,2020,711 Hart Senate Office Building,D,2,21,Sen.,IL,senior,,"Senator, 2nd Class",1.0,599.0,92.81,N00004981,D000563,"{'AgFood': '0.1795', 'DefenseGlobal': '-0.07528571428571429', 'EnergyTransport': '0.17668333333333333', 'Finance': '0.20825000000000005', 'Health': '0.08886666666666666', 'LaborEmployment': '0.15119999999999997'}","{'Health': 561844, 'Finance, Insurance & Real Estate': 2897104, 'Defense & Global Relations': 411551, 'Agriculture, Food, & Consumer Goods': 134474, 'Labor/Employment': 264959, 'Energy & Transportation': 397524}"
484,0.541,300041,,Senate,115,1944-02-01,,Michael,M,False,Enzi,2019-04-08 09:28:49 -0400,,B.,1.0,0.17,2020,379a Russell Senate Office Building,R,2,21,Sen.,WY,senior,,"Senator, 2nd Class",0.0,599.0,95.32,N00006249,E000285,"{'AgFood': '0.1416875', 'DefenseGlobal': '-0.15472222222222223', 'EnergyTransport': '0.10652631578947373', 'Finance': '-0.02884210526315791', 'Health': '0.028374999999999997', 'LaborEmployment': '0.13856249999999995'}","{'Health': 481925, 'Finance, Insurance & Real Estate': 843432, 'Defense & Global Relations': 53000, 'Agriculture, Food, & Consumer Goods': 118937, 'Labor/Employment': 15000, 'Energy & Transportation': 455333}"
485,0.514,412667,,Senate,115,1970-07-01,,Joni,F,False,Ernst,2019-04-08 09:28:49 -0400,,,1.0,0.17,2020,111 Russell Senate Office Building,R,2,3,Sen.,IA,junior,,"Senator, 2nd Class",0.0,599.0,96.82,N00035483,E000295,"{'AgFood': '-0.1418888888888889', 'DefenseGlobal': '-0.1235', 'EnergyTransport': '0.128830985915493', 'Finance': '-0.11092857142857142', 'Health': '0.04020689655172413', 'LaborEmployment': '0.10272727272727276'}","{'Health': 128488, 'Finance, Insurance & Real Estate': 1321908, 'Defense & Global Relations': 52610, 'Agriculture, Food, & Consumer Goods': 423210, 'Labor/Employment': 3500, 'Energy & Transportation': 538687}"
486,-0.27,300043,,Senate,115,1933-06-22,,Dianne,F,False,Feinstein,2019-04-08 09:28:49 -0400,,,37.0,6.18,2018,331 Hart Senate Office Building,D,1,25,Sen.,CA,senior,,"Senator, 1st Class",1.0,599.0,91.46,N00007364,F000062,"{'AgFood': '0.19580952380952385', 'DefenseGlobal': '-0.09871428571428571', 'EnergyTransport': '0.1674', 'Finance': '0.20825000000000005', 'Health': '0.0765', 'LaborEmployment': '0.15119999999999997'}","{'Health': 376894, 'Finance, Insurance & Real Estate': 2284245, 'Defense & Global Relations': 86955, 'Agriculture, Food, & Consumer Goods': 369512, 'Labor/Employment': 62935, 'Energy & Transportation': 408473}"
487,0.466,412556,,Senate,115,1951-03-01,,Deb,F,False,Fischer,2019-04-08 09:28:49 -0400,,,4.0,0.67,2018,454 Russell Senate Office Building,R,1,5,Sen.,NE,senior,,"Senator, 1st Class",0.0,599.0,97.82,N00033443,F000463,"{'AgFood': '0.16849999999999998', 'DefenseGlobal': '-0.13278947368421054', 'EnergyTransport': '0.11218421052631579', 'Finance': '0.0007999999999999729', 'Health': '0.038866666666666654', 'LaborEmployment': '0.1320555555555555'}","{'Health': 265081, 'Finance, Insurance & Real Estate': 1522738, 'Defense & Global Relations': 139400, 'Agriculture, Food, & Consumer Goods': 563754, 'Labor/Employment': 93583, 'Energy & Transportation': 934903}"
488,0.855,400134,,Senate,115,1962-12-31,,Jeff,M,False,Flake,2019-04-08 09:28:49 -0400,,,48.0,8.01,2018,413 Russell Senate Office Building,R,1,5,Sen.,AZ,junior,,"Senator, 1st Class",1.0,599.0,91.11,N00009573,F000444,"{'AgFood': '0.14309999999999995', 'DefenseGlobal': '-0.06858620689655172', 'EnergyTransport': '0.08350819672131148', 'Finance': '0.0036499999999999823', 'Health': '0.06503124999999998', 'LaborEmployment': '0.10678947368421052'}","{'Health': 246610, 'Finance, Insurance & Real Estate': 1441442, 'Defense & Global Relations': 41420, 'Agriculture, Food, & Consumer Goods': 59592, 'Labor/Employment': 1000, 'Energy & Transportation': 499307}"
489,-0.4,412378,,Senate,115,1951-05-21,,Al,M,False,Franken,2019-04-08 09:28:49 -0400,,,13.0,4.0,2020,309 Hart Senate Office Building,D,2,9,Sen.,MN,junior,,"Senator, 2nd Class",1.0,325.0,97.44,N00029016,F000457,"{'AgFood': '0.2506', 'DefenseGlobal': '0.04489473684210527', 'EnergyTransport': '0.1939180327868852', 'Finance': '0.1808571428571429', 'Health': '0.06796296296296295', 'LaborEmployment': '0.15119999999999997'}","{'Health': 513975, 'Finance, Insurance & Real Estate': 2378967, 'Defense & Global Relations': 21024, 'Agriculture, Food, & Consumer Goods': 191202, 'Labor/Employment': 289431, 'Energy & Transportation': 181419}"
490,0.454,412406,,Senate,115,1974-08-22,,Cory,M,False,Gardner,2019-04-08 09:28:49 -0400,,,2.0,0.33,2020,354 Russell Senate Office Building,R,2,3,Sen.,CO,junior,,"Senator, 2nd Class",0.0,599.0,96.98,N00030780,G000562,"{'AgFood': '-0.038137931034482764', 'DefenseGlobal': '0.024568965517241373', 'EnergyTransport': '0.07095454545454545', 'Finance': '-0.16653488372093025', 'Health': '-0.003499999999999998', 'LaborEmployment': '0.06886666666666667'}","{'Health': 611958, 'Finance, Insurance & Real Estate': 3638926, 'Defense & Global Relations': 78150, 'Agriculture, Food, & Consumer Goods': 696847, 'Labor/Employment': 16500, 'Energy & Transportation': 1715253}"
491,-0.412,412223,,Senate,115,1966-12-09,,Kirsten,F,False,Gillibrand,2019-04-08 09:28:49 -0400,,E.,2.0,0.33,2018,478 Russell Senate Office Building,D,1,9,Sen.,NY,junior,,"Senator, 1st Class",1.0,599.0,79.9,N00027658,G000555,"{'AgFood': '0.07073333333333333', 'DefenseGlobal': '-0.07355555555555554', 'EnergyTransport': '0.20161403508771925', 'Finance': '0.20825000000000005', 'Health': '0.09396666666666667', 'LaborEmployment': '0.15119999999999997'}","{'Health': 706894, 'Finance, Insurance & Real Estate': 5494657, 'Defense & Global Relations': 69923, 'Agriculture, Food, & Consumer Goods': 97192, 'Labor/Employment': 148125, 'Energy & Transportation': 214705}"
492,0.408,300047,,Senate,115,1955-07-09,,Lindsey,M,False,Graham,2019-04-08 09:28:49 -0400,,,36.0,6.01,2020,290 Russell Senate Office Building,R,2,15,Sen.,SC,senior,,"Senator, 2nd Class",0.0,599.0,96.09,N00009975,G000359,"{'AgFood': '0.3262', 'DefenseGlobal': '-0.12331428571428571', 'EnergyTransport': '0.11961904761904762', 'Finance': '0.03684999999999997', 'Health': '0.05999999999999999', 'LaborEmployment': '0.13999999999999993'}","{'Health': 603618, 'Finance, Insurance & Real Estate': 4047931, 'Defense & Global Relations': 319393, 'Agriculture, Food, & Consumer Goods': 368384, 'Labor/Employment': 23200, 'Energy & Transportation': 798191}"
493,0.343,300048,,Senate,115,1933-09-17,,Charles,M,False,Grassley,2019-04-08 09:28:49 -0400,,E.,0.0,0.0,2022,135 Hart Senate Office Building,R,3,37,Sen.,IA,senior,,"Senator, 3rd Class",0.0,599.0,95.99,N00001758,G000386,"{'AgFood': '0.13121052631578942', 'DefenseGlobal': '-0.14208108108108108', 'EnergyTransport': '0.11426250000000002', 'Finance': '0.0007999999999999729', 'Health': '0.038866666666666654', 'LaborEmployment': '0.09572222222222222'}","{'Health': 760733, 'Finance, Insurance & Real Estate': 2732072, 'Defense & Global Relations': 38320, 'Agriculture, Food, & Consumer Goods': 665946, 'Labor/Employment': 15500, 'Energy & Transportation': 707764}"
494,-0.694,412678,,Senate,115,1964-10-20,,Kamala,F,False,Harris,2019-04-08 09:28:49 -0400,,,2.0,0.33,2022,112 Hart Senate Office Building,D,3,1,Sen.,CA,junior,,"Senator, 3rd Class",1.0,599.0,84.25,N00036915,H001075,"{'AgFood': '-0.24320000000000003', 'DefenseGlobal': '-0.1508421052631579', 'EnergyTransport': '-0.4073333333333333', 'Finance': '0.4', 'Health': '0.0403', 'LaborEmployment': '0.0'}","{'Health': 659859, 'Finance, Insurance & Real Estate': 4780624, 'Defense & Global Relations': 23381, 'Agriculture, Food, & Consumer Goods': 129207, 'Labor/Employment': 223723, 'Energy & Transportation': 219802}"
495,-0.258,412680,,Senate,115,1958-02-27,,Margaret,F,False,Hassan,2019-04-08 09:28:49 -0400,,,3.0,0.5,2022,B85 Russell Senate Office Building,D,3,1,Sen.,NH,junior,,"Senator, 3rd Class",1.0,599.0,93.12,N00038397,H001076,"{'AgFood': '-0.24320000000000003', 'DefenseGlobal': '-0.2548846153846154', 'EnergyTransport': '-0.4073333333333333', 'Finance': '-0.16871428571428573', 'Health': '0.0403', 'LaborEmployment': '0.0'}","{'Health': 579164, 'Finance, Insurance & Real Estate': 3421837, 'Defense & Global Relations': 31971, 'Agriculture, Food, & Consumer Goods': 140630, 'Labor/Employment': 313107, 'Energy & Transportation': 207421}"
496,0.382,300052,,Senate,115,1934-03-22,,Orrin,M,False,Hatch,2019-04-08 09:28:49 -0400,,G.,3.0,0.5,2018,104 Hart Senate Office Building,R,1,41,Sen.,UT,senior,,"Senator, 1st Class",0.0,599.0,97.15,N00009869,H000338,"{'AgFood': '0.1511578947368421', 'DefenseGlobal': '-0.05129629629629629', 'EnergyTransport': '0.11681333333333337', 'Finance': '0.02252380952380951', 'Health': '0.07124242424242425', 'LaborEmployment': '0.09819047619047616'}","{'Health': 1262090, 'Finance, Insurance & Real Estate': 2666516, 'Defense & Global Relations': 75375, 'Agriculture, Food, & Consumer Goods': 166762, 'Labor/Employment': 10500, 'Energy & Transportation': 563200}"
497,-0.303,412281,,Senate,115,1971-10-17,,Martin,M,False,Heinrich,2019-04-08 09:28:49 -0400,,,26.0,4.34,2018,303 Hart Senate Office Building,D,1,5,Sen.,NM,junior,,"Senator, 1st Class",1.0,599.0,93.19,N00029835,H001046,"{'AgFood': '0.12549999999999997', 'DefenseGlobal': '-0.06360000000000002', 'EnergyTransport': '0.19420338983050844', 'Finance': '0.23299999999999998', 'Health': '0.07127272727272727', 'LaborEmployment': '0.15119999999999997'}","{'Health': 666208, 'Finance, Insurance & Real Estate': 2187709, 'Defense & Global Relations': 186636, 'Agriculture, Food, & Consumer Goods': 135619, 'Labor/Employment': 248435, 'Energy & Transportation': 648921}"
498,-0.122,412554,,Senate,115,1955-10-30,,Heidi,F,False,Heitkamp,2019-04-08 09:28:49 -0400,,,17.0,2.84,2018,516 Hart Senate Office Building,D,1,5,Sen.,ND,junior,,"Senator, 1st Class",0.0,599.0,76.98,N00033782,H001069,"{'AgFood': '0.16375', 'DefenseGlobal': '-0.07896774193548385', 'EnergyTransport': '0.1445342465753425', 'Finance': '0.024692307692307704', 'Health': '0.061500000000000006', 'LaborEmployment': '0.13756249999999998'}","{'Health': 1718660, 'Finance, Insurance & Real Estate': 7462591, 'Defense & Global Relations': 113746, 'Agriculture, Food, & Consumer Goods': 678883, 'Labor/Employment': 373831, 'Energy & Transportation': 1224198}"
499,0.463,412218,,Senate,115,1960-05-10,,Dean,M,False,Heller,2019-04-08 09:28:49 -0400,,,29.0,4.84,2018,324 Hart Senate Office Building,R,1,7,Sen.,NV,senior,,"Senator, 1st Class",0.0,599.0,93.51,N00027522,H001041,"{'AgFood': '0.11572727272727269', 'DefenseGlobal': '-0.047384615384615386', 'EnergyTransport': '0.11974666666666668', 'Finance': '-0.03184210526315789', 'Health': '0.031781250000000004', 'LaborEmployment': '0.11687999999999997'}","{'Health': 994683, 'Finance, Insurance & Real Estate': 4554023, 'Defense & Global Relations': 79295, 'Agriculture, Food, & Consumer Goods': 232426, 'Labor/Employment': 44500, 'Energy & Transportation': 1373507}"
